#{"t_start": 1774417216.9971836, "env_id": "None"}
r,l,t
11.216939,28,8231.168358
10.827817,57,8233.831481
10.135206,36,8235.514877
10.478526,27,8236.735292
11.034573,29,8238.107111
9.576777,42,8240.23523
11.096743,27,8241.575582
10.537395,22,8242.664241
7.332411,93,8247.269506
10.710618,23,8248.30535
9.514816,27,8249.569551
9.562365,27,8250.763149
10.901296,34,8252.144818
10.768421,38,8253.952942
10.710045,40,8256.098718
10.771197,43,8258.227765
10.573224,27,8259.518304
9.262081,51,8262.194719
10.072782,34,8263.87456
9.817234,47,8266.319566
11.13569,44,8268.523571
10.759635,25,8269.653135
11.138445,32,8271.170438
11.268902,38,8272.896703
11.307903,37,8274.744964
10.275475,33,8276.199052
10.879236,20,8276.912524
10.565222,22,8278.002525
10.517662,38,8279.744221
10.845767,29,8281.127578
10.941367,32,8282.651358
9.936395,43,8284.648677
10.45504,25,8285.776378
9.240387,48,8287.834206
10.612165,55,8290.54985
11.080242,34,8294.81985
10.923471,49,8297.309495
10.886761,41,8299.288297
10.861876,28,8300.582825
11.378824,49,8303.082855
10.613359,33,8304.734465
10.308191,19,8305.736221
10.584059,28,8306.959116
10.719944,34,8308.714591
10.858167,26,8309.970908
10.81855,48,8312.345577
10.55579,26,8313.512642
10.472975,30,8314.994641
10.385419,28,8316.375055
9.608385,46,8318.561913
10.929798,39,8320.283766
11.402516,39,8322.412958
10.993033,31,8324.032114
10.856497,31,8325.518419
10.543724,14,8326.330811
10.970993,33,8328.050815
11.215668,39,8329.833203
10.703761,36,8331.557608
10.475024,35,8333.178485
10.489325,39,8334.952039
11.1044,36,8336.765357
10.458781,38,8338.647168
10.470712,54,8341.278808
10.920336,38,8343.052492
10.737518,31,8344.555408
11.122687,27,8345.861658
10.942409,40,8347.851544
10.705001,26,8349.261491
10.892259,40,8351.129994
10.912684,31,8352.500688
11.151054,31,8353.897029
10.810006,31,8355.389405
10.969099,30,8356.865191
10.985115,33,8358.549497
10.506806,36,8360.426903
10.893289,21,8361.522162
11.068901,32,8363.13001
10.668316,24,8364.325866
10.794791,20,8365.245839
11.170629,30,8366.786084
10.813524,47,8369.107723
10.303929,38,8370.96307
11.142399,32,8372.476757
11.122039,33,8374.150778
10.676663,37,8376.038269
10.52858,51,8378.494715
10.888447,29,8379.706064
10.423291,27,8381.135794
10.763062,28,8382.423003
11.01684,26,8383.738958
10.663359,32,8385.195736
10.61514,43,8387.303884
10.483674,35,8389.024357
10.44969,27,8390.454373
11.047597,43,8392.483107
10.726265,33,8396.835024
11.012762,38,8398.723959
10.741776,35,8400.705255
10.954377,33,8402.470129
10.32187,38,8404.430833
10.818924,36,8406.374841
11.117368,39,8408.509637
10.954327,28,8409.828926
10.762403,48,8412.213202
10.726419,32,8413.883663
10.668642,32,8415.536917
11.463525,40,8417.545686
11.258062,34,8419.290019
11.221636,33,8421.025848
10.769862,44,8423.426925
10.642752,30,8424.917749
10.852529,31,8426.536921
10.703546,17,8427.414998
10.307532,38,8429.325698
10.750256,31,8431.024898
11.179164,36,8432.974646
11.080676,37,8434.911041
10.997689,30,8436.423717
11.031904,25,8437.694524
10.497923,31,8439.378829
10.856203,23,8440.672048
10.300716,44,8443.033755
11.248606,37,8445.120726
10.004831,36,8447.06882
10.032815,54,8449.922614
10.348002,26,8451.363173
10.825861,42,8453.564989
11.055491,43,8456.194972
10.754161,44,8458.49532
10.857435,23,8459.844136
10.711639,44,8462.230731
10.767715,25,8463.675026
10.744142,41,8465.877315
11.12187,38,8467.883247
10.738914,41,8470.021503
11.068588,30,8471.599042
11.235433,32,8473.390447
11.159297,33,8475.137437
10.537465,27,8476.492068
10.306936,26,8477.859415
10.745216,39,8480.138007
11.069463,26,8481.569222
10.413591,33,8483.286471
10.872933,36,8485.154452
10.335809,33,8486.923635
10.728178,27,8488.354847
10.731184,31,8489.979523
10.865346,31,8491.666214
10.387842,33,8493.499903
10.220649,30,8495.10599
11.01626,45,8497.420501
10.759081,29,8498.874457
9.699551,68,8502.612762
11.143598,34,8504.57617
10.485651,44,8509.663908
7.3023,58,8512.632331
10.1704,37,8514.489861
10.565672,24,8515.73921
10.620187,27,8517.262524
10.517542,32,8518.832787
10.876729,39,8520.78318
10.442969,33,8522.432582
10.317113,20,8523.384195
11.055158,40,8525.475489
11.125024,28,8526.917767
10.539097,45,8529.340947
9.424241,46,8531.829995
9.951066,46,8534.427134
9.477373,56,8537.486242
9.553239,32,8539.206536
10.643982,31,8540.762001
10.226001,50,8543.303232
10.442767,28,8544.770767
10.616166,22,8545.912181
10.711403,26,8547.314448
10.584619,28,8548.719545
10.341023,40,8550.763254
10.556004,22,8551.965555
10.838528,36,8553.650407
11.285866,38,8555.468601
10.935319,36,8557.357247
10.522888,57,8560.486758
11.038563,37,8562.523428
11.141473,41,8564.649746
11.298106,34,8566.568899
10.82889,34,8568.243995
10.355893,31,8569.758016
10.678944,30,8571.298331
11.036234,27,8572.609581
10.87121,24,8573.910762
10.104232,39,8576.155944
11.089467,35,8577.794847
11.336649,28,8579.338917
11.328478,38,8581.423741
11.224892,44,8583.840814
11.030458,31,8585.402613
11.216504,53,8587.838871
11.522762,33,8589.487174
10.058194,39,8591.667326
10.411939,28,8593.07174
9.131125,45,8595.349608
9.682181,52,8598.256496
10.86332,29,8599.826912
10.138506,32,8601.54522
11.244662,34,8603.503152
11.003943,34,8605.375303
10.729218,24,8606.527497
10.398388,32,8608.054664
10.921776,40,8610.119562
10.968386,29,8611.661425
10.803413,25,8613.048257
10.529503,30,8614.678657
10.809862,31,8618.775143
10.843738,28,8620.183932
10.852183,40,8622.194918
9.90575,37,8624.268543
10.76358,53,8626.986279
10.084999,37,8628.943076
10.446248,40,8631.157327
11.082567,41,8633.355585
11.31102,33,8635.101826
11.204005,34,8636.838763
10.732347,26,8638.164736
10.101746,43,8640.269051
9.680936,42,8642.118858
10.364676,24,8643.177058
10.62412,35,8644.790962
10.306933,28,8646.103269
10.78195,31,8647.656269
9.524134,39,8649.618382
11.047615,43,8651.784335
10.720335,32,8653.373549
10.953817,34,8654.867265
11.054847,31,8656.49216
10.105688,39,8658.50071
11.113988,34,8660.218886
10.794379,34,8661.695463
10.667011,24,8662.925579
10.821543,39,8664.949847
10.905885,27,8666.145628
11.273259,32,8667.669248
10.964543,26,8669.031199
10.946107,39,8670.911524
11.149808,42,8673.075781
11.20554,45,8675.254178
9.507682,37,8677.25374
10.690441,36,8679.223538
10.790328,39,8681.119472
10.903963,24,8682.317969
11.013353,31,8683.862593
10.929108,28,8685.247418
10.684238,36,8686.8025
10.57468,38,8688.41542
11.119732,43,8690.387167
10.435455,41,8692.298735
10.908473,30,8693.745196
11.096074,33,8695.390828
11.118308,44,8697.551721
10.875505,27,8698.951773
10.534709,17,8699.762219
10.750402,15,8700.546093
11.092645,30,8701.925847
10.27537,40,8703.756192
10.653265,34,8705.345813
10.066933,36,8707.192057
10.253804,43,8709.168671
10.434158,26,8710.37465
10.782499,31,8711.823632
10.758273,28,8713.25813
9.789917,43,8715.383039
11.180506,37,8717.318362
10.817574,28,8718.692116
9.877232,48,8723.195825
10.443929,32,8724.610204
10.419821,27,8725.825582
10.795996,26,8727.196869
10.960814,43,8729.344561
10.902156,35,8731.203578
11.161171,28,8732.647778
11.104332,34,8734.518091
11.043737,19,8735.534534
10.521692,23,8736.567935
10.388209,53,8739.287345
10.977089,38,8741.176691
10.631048,27,8742.479125
10.898271,44,8744.626303
10.670736,46,8746.858156
10.840856,34,8748.424534
10.857399,41,8750.525341
11.078243,35,8752.221578
11.255199,40,8753.994963
10.686359,48,8756.106409
10.525383,33,8757.649344
10.131675,27,8759.075784
10.642729,31,8760.539085
10.652022,27,8761.798259
10.726488,19,8762.72779
10.284915,35,8764.470888
10.788687,33,8766.02567
11.236001,36,8767.871662
9.969855,37,8769.744037
10.40501,35,8771.441459
11.089152,38,8773.316082
10.966542,29,8774.853825
10.693841,36,8776.728253
10.920851,30,8778.304365
9.655059,46,8780.395575
10.796227,36,8782.183957
9.652196,39,8784.224888
9.426371,51,8786.618277
10.72742,40,8788.393418
10.89469,42,8790.256858
9.102527,36,8792.023887
10.491189,29,8793.399486
10.325718,37,8795.274284
10.208081,48,8797.742789
10.514,36,8799.454599
10.871139,21,8800.51283
10.766673,24,8801.74832
10.9553,38,8803.773226
10.9903,32,8805.42723
10.994672,34,8807.307268
10.709139,45,8809.471663
11.08189,44,8811.6217
10.788672,23,8813.008639
10.812996,40,8815.156811
10.551197,59,8818.067077
10.98733,45,8820.358055
10.999618,43,8825.26864
10.842468,46,8827.49315
10.54184,23,8828.655668
11.147287,27,8830.109571
11.16394,34,8831.9646
11.282272,40,8833.961355
10.555921,17,8834.835698
10.520616,24,8836.047632
11.124499,29,8837.495378
10.909915,41,8839.533848
10.945499,46,8841.773362
10.680358,31,8843.417867
10.602699,27,8844.545851
10.6199,40,8846.668739
10.621254,46,8849.077716
10.005847,48,8851.401734
10.920484,40,8853.427851
11.00454,24,8854.598542
11.369799,28,8855.903322
10.878881,33,8857.418538
10.555276,38,8859.470074
9.655454,37,8861.48896
10.543063,33,8863.24799
10.269096,44,8865.425079
11.22952,37,8867.379581
10.416262,43,8869.49305
10.574103,18,8870.487873
11.078738,32,8872.135894
10.473496,28,8873.570122
11.247725,43,8875.839368
11.128349,37,8877.663793
4.774566,55,8880.74761
10.890134,37,8882.881167
10.978924,48,8885.40323
10.151331,36,8887.342194
10.625932,52,8889.769318
10.835105,36,8891.765116
10.167765,50,8894.496592
10.506216,32,8896.251097
10.772403,34,8898.153694
8.821327,39,8900.308325
10.512266,40,8902.394766
10.964986,36,8904.265639
9.550282,58,8907.345463
10.963276,45,8909.750556
9.807425,58,8912.648253
10.666223,26,8914.08276
10.800467,32,8915.626559
10.202858,34,8917.518417
11.063802,46,8920.073496
10.923958,47,8922.414603
10.818978,48,8924.728132
10.328212,41,8926.935039
10.986749,51,8929.615337
11.148756,40,8934.694541
10.73429,31,8936.292189
10.652366,33,8938.11204
11.013486,49,8940.744589
9.565049,51,8943.446098
10.769192,32,8945.294607
11.015814,26,8946.813972
10.721556,36,8948.676879
11.006395,47,8951.241781
10.947339,36,8953.152781
7.690911,65,8956.452516
10.682847,43,8958.569016
10.217408,61,8961.514871
10.906611,30,8963.078369
10.617875,34,8964.815963
10.734053,28,8966.376108
11.003939,31,8967.998797
10.572185,24,8969.289281
10.83288,43,8971.629142
11.014604,27,8972.972036
10.857073,32,8974.850164
10.622958,38,8976.991139
10.550279,44,8979.261865
10.727929,26,8980.590029
10.314373,42,8982.761054
11.203293,34,8984.676657
10.774794,24,8985.902169
11.026455,37,8987.843019
11.07055,33,8989.375792
10.53625,33,8990.981787
11.049988,29,8992.489504
9.926304,44,8994.949442
10.911727,36,8996.917845
10.88444,24,8998.151092
11.241827,42,9000.246992
10.828258,24,9001.376213
10.721056,34,9003.26935
10.879057,29,9004.803269
10.822218,39,9006.834726
10.661524,33,9008.601351
10.914809,39,9010.584856
10.556159,24,9011.850618
10.453395,29,9013.475387
11.115369,37,9015.394357
10.974017,42,9017.55958
10.790145,44,9019.721336
11.005055,34,9021.421137
11.03452,32,9022.97688
10.632479,30,9024.373008
10.709369,36,9026.09396
10.862581,34,9027.978745
10.55774,46,9030.326622
10.285505,39,9032.405067
11.063782,53,9035.263471
10.506495,43,9037.439802
10.875022,34,9039.08012
10.595559,31,9040.612144
10.806007,32,9044.919661
8.713265,62,9048.325504
11.023626,47,9050.851446
11.087126,36,9052.677557
10.96553,39,9054.668446
10.9991,35,9056.317581
10.004413,42,9058.303583
11.054184,42,9060.376973
10.473981,24,9061.688706
11.161932,40,9063.757968
10.95274,38,9065.63638
11.111559,32,9067.270402
10.71435,32,9068.97874
10.85016,20,9069.947116
10.432704,19,9070.944376
10.489885,31,9072.569217
11.08681,37,9074.532008
11.007838,38,9076.63224
11.197994,26,9077.874809
10.562339,28,9079.470904
10.331304,28,9081.036033
10.749149,31,9082.661532
10.048038,45,9085.120057
10.699952,37,9086.964936
10.270605,42,9089.096753
10.784367,34,9090.788184
9.844634,35,9092.576239
10.793812,46,9094.937017
10.625872,25,9096.251501
10.595174,32,9097.99611
11.12584,43,9100.233303
10.214932,42,9102.519129
10.842632,49,9105.22597
8.893469,56,9108.285992
10.220771,31,9109.971098
11.033479,29,9111.458472
9.455707,51,9114.112235
10.40454,43,9116.36016
9.800278,51,9118.6792
10.733857,38,9120.563836
10.832901,26,9121.876622
10.439144,32,9123.320243
10.974247,27,9124.499057
10.496907,39,9126.468394
10.767181,27,9127.840211
11.077591,38,9129.678921
11.239302,41,9131.641901
10.85002,19,9132.674969
10.342839,40,9134.635314
9.799835,38,9136.409638
10.629167,21,9137.407399
10.580681,35,9139.072981
10.821592,46,9141.231535
10.46638,26,9142.514617
10.327094,52,9145.079587
9.871794,43,9147.39436
10.668493,35,9151.777256
10.596136,26,9153.009378
10.744142,45,9155.10924
10.6136,20,9155.904123
10.663294,15,9156.589637
10.581394,36,9158.230508
9.017719,70,9161.708461
11.192453,30,9163.117296
10.519108,25,9164.298031
10.611307,25,9165.564926
11.133598,30,9167.071414
10.584842,57,9169.815272
11.011834,29,9171.247731
10.930871,41,9173.355534
10.549134,21,9174.448462
10.750057,21,9175.595409
8.986831,54,9178.246726
10.445381,38,9180.133452
10.987798,30,9181.69826
11.131793,28,9182.934676
10.998169,26,9184.128498
10.894053,38,9185.94721
10.612171,21,9186.939655
10.713327,47,9189.317799
10.697266,32,9190.687538
10.752205,33,9192.347038
10.37868,39,9194.242858
9.97288,48,9196.395237
10.708807,33,9197.989731
10.915441,30,9199.437294
9.8369,36,9201.096094
10.331534,37,9202.733832
10.564769,27,9204.190582
10.653837,25,9205.38392
10.886866,28,9206.714667
10.517938,40,9208.830881
10.998703,46,9211.154682
10.768548,36,9212.90445
11.220139,45,9215.22634
11.053668,42,9217.322976
11.04437,45,9219.570695
10.384481,34,9221.272098
10.650502,38,9223.165467
9.548199,61,9225.888181
9.284838,55,9228.818135
10.457861,19,9229.710713
10.934851,36,9231.458256
9.749733,38,9233.243552
10.928293,37,9235.063282
10.408012,64,9238.226156
10.64291,31,9239.693071
10.608278,27,9241.052895
10.843241,34,9242.662012
11.0819,40,9244.660906
10.599652,26,9245.901243
9.965966,35,9247.651626
10.63228,34,9249.208057
11.057097,28,9253.193371
10.289537,42,9255.082681
11.005917,38,9256.803145
11.154984,41,9258.785041
10.603587,32,9260.262647
11.114925,32,9261.80613
10.327267,43,9263.832092
10.96117,59,9266.929147
10.602145,24,9268.134109
10.31232,38,9269.972623
10.845839,37,9271.849089
10.386015,28,9273.219633
10.34133,36,9275.032908
11.290477,41,9276.91352
10.06249,47,9279.176243
10.760794,31,9280.695057
10.748314,18,9281.576196
10.895931,31,9283.01176
10.745696,43,9285.043804
11.140335,21,9286.069535
10.926581,51,9288.696172
11.003026,33,9290.283004
10.883014,42,9292.086038
10.502188,41,9294.014892
10.446646,39,9295.980841
10.735121,28,9297.324756
10.786788,29,9298.844273
11.145322,30,9300.224117
8.529347,40,9302.276249
10.606229,51,9304.679924
10.760191,31,9305.980694
11.17178,34,9306.844871
11.102619,28,9307.539587
11.091645,31,9308.717288
10.561601,17,9309.417626
10.560253,45,9311.56434
11.312804,47,9313.977398
11.193615,37,9316.173273
10.40486,25,9317.245811
11.162577,40,9319.43467
10.988722,41,9321.681548
10.70517,45,9323.426765
10.49292,29,9324.530738
9.85892,37,9326.151141
11.048922,42,9328.034221
11.374756,47,9330.472126
11.017793,31,9331.997522
11.207096,33,9333.854633
10.871606,31,9335.620201
10.797922,26,9336.850753
10.790975,33,9338.765568
10.263433,54,9341.614722
10.842233,24,9342.878721
10.815098,58,9345.729961
10.514303,21,9346.775231
11.070377,39,9348.912095
10.926869,42,9350.971721
10.977485,48,9355.857605
10.880504,35,9357.510328
11.129058,44,9359.551259
10.334292,38,9361.437522
10.911639,38,9363.470466
10.514079,43,9365.868722
10.21521,43,9368.109004
10.764892,24,9369.282718
10.817839,40,9371.310892
10.78436,21,9372.581941
10.608294,39,9374.488995
10.888663,37,9376.40211
10.210112,30,9377.932057
10.726687,23,9379.074859
11.101969,31,9380.760151
10.953795,32,9382.267416
10.891427,43,9384.478242
11.065334,32,9386.143944
10.697522,28,9387.506867
11.086015,34,9389.268453
10.898955,29,9390.682866
10.9033,26,9392.008497
8.696009,49,9394.273687
9.0507,42,9396.390507
11.046791,37,9398.336613
10.869977,29,9399.897676
10.362897,32,9401.473319
10.658533,33,9403.143364
10.613718,42,9405.259588
10.138395,39,9407.159817
10.644523,24,9408.436674
10.461711,44,9410.748061
10.745339,27,9412.29238
10.017179,56,9415.1177
10.30706,38,9416.995799
10.018766,35,9418.694441
11.243482,41,9420.984037
9.990288,39,9422.937203
10.710232,12,9423.453145
10.805534,36,9425.308856
10.920607,40,9426.977895
11.181608,43,9429.084331
10.948174,33,9430.959548
11.095121,47,9433.462997
10.864802,35,9435.33606
9.142123,55,9438.344078
11.217077,31,9439.746486
9.350049,47,9442.442969
11.422494,34,9444.356013
10.793654,27,9445.710692
11.073872,26,9446.985864
10.994627,32,9448.858369
10.739561,48,9451.280355
11.087719,35,9453.130338
11.031591,31,9454.861428
11.116837,34,9456.545425
6.888335,65,9460.210077
10.5353,43,9461.879894
10.898402,49,9464.374409
10.250597,37,9466.425626
10.645804,36,9468.185151
10.619159,52,9471.160694
10.598307,23,9472.234118
10.816599,21,9473.344617
10.642241,42,9475.644871
10.630573,42,9477.563249
10.929814,26,9478.752789
10.2252,47,9481.053502
11.069911,52,9483.412808
10.631251,44,9485.796693
10.218896,58,9488.50842
10.649463,39,9489.181631
10.781105,48,9490.999667
10.789506,31,9492.224291
11.218399,33,9493.583417
10.960716,34,9495.058593
10.962239,25,9496.338866
10.325819,29,9497.697471
11.177227,37,9499.618336
10.335922,37,9501.618101
10.583982,54,9504.441656
10.210294,37,9506.167015
10.392738,26,9507.289566
10.801837,33,9508.960725
10.916146,44,9511.1895
10.53613,38,9513.179053
10.537399,35,9515.190916
10.697561,21,9516.233684
10.103846,29,9517.432579
10.817609,34,9519.257774
11.75321,42,9521.409909
10.163236,32,9523.079169
11.222489,51,9525.637566
10.358851,27,9526.888742
10.485321,39,9528.762844
11.274314,35,9530.483826
10.283303,31,9532.09658
10.392518,35,9533.834246
10.187253,36,9535.518982
11.195815,40,9537.499376
10.584888,22,9538.646794
10.888186,36,9540.540177
9.63066,60,9543.52701
10.316312,29,9544.944962
9.872497,48,9547.39928
10.564166,22,9548.586891
10.922034,36,9550.462003
10.792436,25,9551.797216
11.108823,31,9553.385276
11.015825,39,9555.406326
10.679726,39,9557.600356
10.62607,48,9562.347017
10.683829,31,9563.701857
9.689643,44,9565.883119
11.199068,46,9568.216222
11.194416,36,9570.042615
10.907974,28,9571.564936
10.579856,29,9573.038254
10.869518,24,9574.300946
11.146044,28,9575.790079
10.469325,29,9577.34479
11.145108,42,9579.632951
10.242571,44,9581.940916
11.211286,29,9583.565753
10.718094,45,9585.839721
10.085645,31,9587.586537
10.831971,23,9588.739977
10.131583,31,9590.363524
10.86298,41,9592.279803
11.081299,42,9594.150438
10.878526,37,9595.679801
10.782145,33,9597.293624
10.219796,45,9599.754392
10.803428,34,9601.533036
11.038561,30,9603.180178
9.785372,49,9605.485205
11.15993,38,9607.250152
10.689441,19,9608.252917
11.047755,32,9609.818604
10.832996,31,9611.310382
11.01535,33,9612.762213
10.89838,32,9614.427788
10.270036,41,9616.450081
10.737061,22,9617.54658
10.244879,30,9618.924026
10.480178,47,9621.17661
10.655436,25,9622.455191
10.90752,34,9624.176244
10.737695,35,9625.914768
10.042923,51,9628.343069
10.827897,30,9629.623249
11.157844,46,9631.806928
10.985264,40,9633.661742
11.017594,39,9635.65639
10.81035,27,9637.100265
11.187456,35,9638.764848
10.806681,60,9641.657265
10.872526,40,9643.734738
11.231337,42,9645.914646
10.894515,50,9648.441194
11.072116,28,9649.752321
11.077052,49,9652.316898
10.695432,31,9653.742785
10.933331,27,9655.230167
10.914527,36,9657.064586
10.889222,43,9659.271652
10.905127,37,9660.955903
10.513645,49,9663.258264
11.080905,43,9668.274644
11.23563,37,9670.080601
10.594362,31,9671.478803
8.710613,57,9674.394199
10.66346,34,9676.118685
11.000561,39,9678.295237
10.44684,23,9679.382989
10.978986,37,9681.31515
10.687149,28,9682.860533
11.153125,40,9684.715768
11.138903,45,9687.036528
10.747316,54,9689.81684
10.43461,34,9691.605557
10.572603,33,9693.223492
11.00877,42,9695.607693
9.186441,56,9698.541302
10.632871,42,9700.929682
11.148756,33,9702.95312
11.089081,38,9705.238084
11.018763,32,9706.892418
9.470494,55,9709.798032
10.711893,19,9710.934293
10.837645,30,9712.698359
11.171278,36,9714.575711
10.550309,36,9716.497794
7.534047,63,9720.213891
11.066859,37,9722.292279
10.097466,21,9723.397312
10.758074,26,9724.866855
11.38687,36,9726.725993
10.942046,39,9728.562593
10.496317,26,9729.763969
11.109343,37,9731.780511
11.31273,42,9732.815633
10.852544,42,9734.076907
10.579483,21,9734.733175
10.292461,56,9737.54136
10.973841,31,9739.161555
10.743887,42,9741.283398
11.066625,38,9743.286424
10.931194,30,9744.940095
10.640126,35,9746.707368
11.242473,53,9749.344808
11.1481,29,9750.709754
11.042062,34,9752.246939
10.418546,40,9754.390006
10.851674,29,9755.836429
10.839655,44,9758.091938
10.74049,30,9759.657836
11.126032,48,9762.026443
11.210689,41,9763.887705
10.642372,24,9765.06711
11.144313,44,9767.297946
10.576878,31,9769.087087
10.857472,37,9773.251839
11.020523,34,9774.602967
10.589656,44,9776.618187
10.760378,31,9778.394094
10.335878,23,9779.574699
10.956691,25,9780.753297
10.66117,29,9782.29075
10.330448,38,9784.258082
11.468539,45,9786.378454
10.589132,31,9787.850412
10.710063,31,9789.277255
10.027973,40,9791.07239
10.961658,33,9792.757146
10.572068,27,9794.162256
10.541378,16,9794.885227
10.992068,30,9796.256849
9.771581,43,9798.12655
11.131252,37,9799.939543
10.987817,30,9801.33403
11.169823,42,9803.602208
10.416244,26,9804.807362
11.270323,41,9806.891389
11.067374,34,9808.577211
10.979868,37,9810.505281
10.653353,28,9811.947025
10.904223,36,9813.819983
9.288683,48,9816.452795
10.78794,44,9818.718609
10.87954,55,9821.654044
10.947036,49,9824.403718
11.171761,38,9826.583552
10.987105,45,9829.187845
5.09649,53,9832.051213
10.588332,51,9834.942839
10.580805,26,9836.521899
10.784528,21,9837.794512
11.09599,33,9839.793229
10.434738,35,9842.00215
11.106733,35,9843.968052
11.086135,38,9846.163674
10.652936,22,9847.476725
10.905818,30,9849.263289
10.948404,36,9851.38566
10.55887,29,9853.008146
10.347084,58,9856.392098
9.764176,56,9859.580743
8.719406,35,9861.732155
10.600036,15,9862.625456
10.74166,31,9864.22439
11.211971,33,9865.961963
10.540939,34,9867.685194
10.993498,38,9869.696248
10.931086,52,9872.673065
10.709399,28,9874.18773
10.893941,33,9876.079786
10.468609,50,9878.860446
10.93307,33,9880.609493
10.415921,36,9885.115904
9.498347,51,9887.6826
10.885208,21,9888.84989
10.447491,30,9890.437181
10.817336,20,9891.37688
11.097639,45,9893.882779
10.734713,42,9896.122245
10.44788,26,9897.335872
9.972839,40,9899.110281
10.598748,38,9901.259431
11.087317,26,9902.615293
10.658612,22,9903.805378
10.156283,54,9906.909991
10.884581,37,9908.904425
10.862968,45,9911.204223
11.083419,27,9912.386623
10.782816,34,9914.057375
10.697319,32,9914.844981
10.942585,31,9915.543859
10.495083,25,9916.461814
10.747658,42,9918.344398
10.859327,30,9919.906727
11.112958,35,9921.584444
11.076268,36,9923.343889
10.117474,41,9925.535372
11.079984,38,9927.470026
10.883855,30,9928.953622
10.626037,45,9931.087018
10.232263,49,9933.346299
10.520483,45,9935.911271
8.729067,64,9939.344625
10.885406,39,9941.639663
10.441927,20,9942.70242
10.986881,33,9944.576766
10.475759,22,9945.741665
9.788968,49,9948.135945
10.295146,45,9950.492898
11.027145,50,9953.106871
9.933233,49,9955.745702
10.5099,49,9958.368362
10.643769,27,9959.80504
10.148767,47,9962.267402
7.817556,52,9964.34207
11.097637,51,9966.506876
10.881335,44,9968.623713
10.256776,42,9970.921779
10.866033,31,9972.64604
11.025821,37,9974.479956
10.730709,33,9976.26835
11.220081,33,9977.890397
10.99382,40,9980.065573
11.004902,35,9982.015852
10.801402,38,9984.013226
8.62504,52,9986.678275
10.003852,38,9989.097536
9.606573,53,9991.515254
