#{"t_start": 1774286078.2650437, "env_id": "None"}
r,l,t
4.513731,200,5536.580112
-4.9276,200,5542.011909
6.715125,200,5547.028096
-0.86031,200,5552.095718
5.480274,200,5557.348793
3.482604,200,5562.174809
5.03824,200,5566.947612
-2.397361,200,5572.257566
8.683725,200,5577.649271
6.568691,200,5584.935842
8.196514,200,5590.296727
5.412782,200,5595.457678
-1.690076,200,5600.7854
5.003513,200,5605.991021
6.146192,200,5611.512662
6.559075,200,5616.396476
-3.452013,200,5621.941719
6.386829,200,5627.101918
3.878103,200,5632.345792
6.353284,200,5640.349451
6.009142,200,5645.645375
5.334708,200,5650.715096
6.288659,200,5656.232397
8.654925,200,5661.14898
-0.185183,200,5666.525904
-4.418623,200,5671.859539
8.098722,200,5677.171632
-5.205692,200,5682.103763
6.074931,200,5687.429618
9.060371,200,5692.569629
3.615945,200,5700.295716
6.683204,200,5705.695232
9.587959,200,5710.890672
8.27839,200,5716.017479
6.41192,200,5721.28544
6.079297,200,5726.339828
3.55823,200,5731.522706
6.969601,200,5736.959842
7.997173,200,5742.219479
8.963937,200,5747.022321
5.83366,200,5754.568186
3.932235,200,5760.108951
6.51,200,5765.425657
-3.210616,200,5770.302333
10.523185,200,5775.093919
6.202521,200,5779.952708
9.510367,200,5785.178999
8.037265,200,5790.278687
6.816601,200,5795.478974
4.673572,200,5801.072099
5.837689,200,5808.261975
6.87295,200,5813.640116
5.97664,200,5818.846459
6.585541,200,5824.124615
7.401176,200,5829.568134
6.49941,200,5834.774493
6.885,200,5839.707551
1.612801,200,5844.83575
-1.289681,200,5849.876984
7.124374,200,5855.121297
2.253777,200,5862.828027
7.907196,200,5867.818653
1.084908,200,5872.474024
-5.150979,200,5877.313148
4.056865,200,5882.356729
9.647312,200,5887.470603
8.41903,200,5892.446079
7.463739,200,5897.463794
3.726775,200,5902.49986
4.789928,200,5907.146715
-0.198763,200,5914.852148
5.251391,200,5920.286521
8.936531,200,5925.54774
-0.459697,200,5930.839054
1.747325,200,5935.667774
7.798218,200,5940.395217
5.840122,200,5945.595814
5.76202,200,5950.766594
4.411878,200,5955.919655
5.942562,200,5961.162605
7.144181,200,5966.123372
5.781301,200,5973.677338
8.355208,200,5978.670101
-5.000802,200,5983.603713
9.341451,200,5988.954756
7.719396,200,5994.175956
7.726435,200,5999.475756
4.43048,200,6004.442132
9.225175,200,6009.857319
5.620292,200,6015.046437
6.055741,200,6020.465257
4.828235,200,6028.04584
8.411128,200,6032.789287
7.390925,200,6037.833203
-5.632168,200,6043.055389
5.823964,200,6048.382275
6.331148,200,6053.181039
3.528026,200,6058.410612
7.912609,200,6063.359098
7.624231,200,6067.967974
5.516398,200,6072.911533
7.968949,200,6080.25879
7.293999,200,6085.38638
3.998513,200,6090.532501
9.978797,200,6095.732261
8.309515,200,6100.411279
3.327166,200,6105.721438
4.191997,200,6110.911045
9.761871,200,6116.169024
8.237381,200,6121.002989
8.78903,200,6125.881134
4.168258,200,6133.078902
-1.928932,200,6137.860734
-2.512996,200,6142.807673
9.053007,200,6147.989058
5.966973,200,6153.130847
8.479927,200,6158.026374
6.666845,200,6162.685736
6.728417,200,6168.017585
7.627854,200,6173.02961
9.002338,200,6178.097398
8.620623,200,6183.308632
6.015111,200,6190.963275
9.65305,200,6195.877541
7.188264,200,6200.921518
9.968654,200,6206.062346
8.814124,200,6210.991683
9.6279,200,6216.139488
8.274364,200,6221.567358
-0.797393,200,6226.34034
6.379208,200,6231.634049
8.915396,200,6236.755493
3.711817,200,6244.424528
9.048202,200,6249.811816
9.411283,200,6254.903707
5.438678,200,6259.595875
3.385506,200,6264.797091
8.212858,200,6269.871619
1.224753,200,6274.892296
8.537574,200,6280.130303
8.768825,200,6285.461977
8.725709,200,6290.346599
5.09351,200,6298.101237
7.082735,200,6303.402626
8.34247,200,6308.50541
8.333855,200,6313.574081
8.163067,200,6318.677771
6.128748,200,6323.306772
8.070838,200,6328.538409
7.690292,200,6333.886936
9.972844,200,6339.275639
3.656607,200,6344.478402
-2.140842,200,6352.19636
9.270896,200,6356.878711
8.578635,200,6362.075929
9.68381,200,6367.358429
5.284385,200,6372.349254
10.475092,200,6377.497143
9.208852,200,6382.758305
9.078557,200,6387.499293
8.106913,200,6392.741585
7.79162,200,6398.031025
8.674325,200,6403.101108
8.593208,200,6410.995649
8.40351,200,6416.105614
6.470504,200,6420.565763
5.534897,200,6425.602214
8.215896,200,6430.746552
7.436639,200,6435.847096
6.956936,200,6440.995747
8.116068,200,6446.055403
9.045268,200,6451.00001
6.623737,200,6455.929104
8.012162,200,6463.458462
4.104371,200,6468.624131
7.476783,200,6474.124501
5.611612,200,6479.170383
8.177169,200,6483.894882
6.347052,200,6489.08551
8.206905,200,6494.40484
7.785098,200,6499.59002
7.743217,200,6504.794192
8.630654,200,6510.317837
7.348798,200,6517.425626
-8.323684,200,6522.948223
7.865258,200,6528.344224
7.740167,200,6533.222406
6.801812,200,6538.296322
8.40857,200,6543.097698
9.559918,200,6548.067098
7.56068,200,6552.912072
7.812654,200,6557.98531
8.371414,200,6563.211721
7.769573,200,6570.989311
8.953914,200,6576.230014
9.234976,200,6580.925435
10.051157,200,6585.99924
10.366911,200,6591.191937
2.657759,200,6596.265846
6.564658,200,6601.569946
7.663208,200,6606.836508
10.013708,200,6611.678968
4.762545,200,6616.377243
7.000937,200,6621.460901
8.634085,200,6629.030495
7.678503,200,6634.320657
5.35084,200,6639.533344
5.342429,200,6644.567609
8.005127,200,6649.490602
8.588479,200,6654.667757
7.972741,200,6660.015935
8.343677,200,6665.363068
7.854563,200,6670.29199
9.845943,200,6675.429
9.36383,200,6682.095561
5.670401,200,6687.000825
7.037713,200,6691.92156
8.796506,200,6696.901159
7.554788,200,6701.698646
8.577458,200,6706.412436
8.30565,200,6711.011396
5.688144,200,6716.086612
7.305981,200,6721.358741
8.33376,200,6726.299099
6.830075,200,6733.43517
5.165636,200,6738.321316
6.840549,200,6742.844798
6.217614,200,6747.915421
8.692236,200,6752.582916
5.261636,200,6757.628772
8.658362,200,6762.265576
-0.060769,200,6767.073281
7.356078,200,6771.947369
8.487913,200,6776.442224
3.77552,200,6783.738858
7.424923,200,6788.848866
7.027992,200,6793.952902
7.758449,200,6798.872462
3.859688,200,6804.037108
7.388199,200,6808.997726
7.881643,200,6813.798184
5.134632,200,6818.752634
9.161298,200,6823.958866
7.290225,200,6829.425456
9.31022,200,6834.076716
7.295775,200,6841.031042
6.90907,200,6845.983049
8.271221,200,6851.028471
8.013529,200,6856.199132
6.908623,200,6861.13775
6.41663,200,6865.93241
7.704905,200,6870.523
9.962336,200,6875.451131
6.007649,200,6880.37858
5.102565,200,6885.137984
6.499692,200,6892.440262
6.807692,200,6897.503399
7.909831,200,6902.297776
8.851627,200,6907.241549
5.75941,200,6912.439705
4.648525,200,6917.247381
8.671187,200,6922.405767
10.351517,200,6927.297618
8.255765,200,6932.704468
5.553862,200,6937.246012
6.888301,200,6945.015179
7.78119,200,6950.015686
8.317679,200,6955.246447
7.021235,200,6959.946995
6.19593,200,6965.055416
7.147431,200,6969.820541
8.60059,200,6974.668768
5.655006,200,6979.77308
7.74412,200,6984.603632
8.170125,200,6989.671482
5.380122,200,6997.112947
8.314104,200,7001.65668
-1.825695,200,7006.565938
6.050563,200,7011.682241
6.913633,200,7016.770968
8.461099,200,7021.756881
5.305947,200,7026.569599
6.650025,200,7031.45703
5.857933,200,7036.373044
6.231957,200,7041.568749
-4.786587,200,7046.661704
8.630501,200,7053.906205
6.938021,200,7059.097331
8.683188,200,7063.686309
-1.980915,200,7068.355577
-1.521855,200,7073.312254
8.072597,200,7078.324029
8.895005,200,7083.12447
8.771432,200,7088.091861
9.463209,200,7092.986229
9.55397,200,7097.382076
7.430563,200,7104.895948
7.75002,200,7109.546147
5.779032,200,7114.496067
6.197775,200,7119.441471
8.989746,200,7124.445299
5.852524,200,7128.724248
6.802286,200,7133.69818
7.053603,200,7138.83582
4.364642,200,7143.853576
7.250266,200,7148.95512
0.726789,200,7156.137371
2.617304,200,7160.753556
1.274152,200,7165.699351
6.837671,200,7170.697544
9.40602,200,7175.707851
6.384938,200,7180.641493
6.424452,200,7185.640792
8.083792,200,7190.767225
7.535286,200,7195.515406
9.460832,200,7200.330608
5.526151,200,7207.745868
5.932653,200,7212.99104
7.793283,200,7217.832539
5.286702,200,7222.815522
6.554276,200,7227.703188
8.035543,200,7232.714118
5.972533,200,7237.689457
6.303897,200,7242.829231
9.681428,200,7247.780052
8.675341,200,7252.757889
7.832899,200,7259.717609
8.345522,200,7264.450544
5.233455,200,7269.361157
9.240594,200,7274.107043
4.961825,200,7278.759949
9.765749,200,7283.797339
8.473672,200,7288.463863
5.18863,200,7292.820712
7.675224,200,7297.606702
-2.591939,200,7302.418109
5.693896,200,7307.312033
5.426523,200,7314.746804
9.954592,200,7319.739097
5.932972,200,7324.574485
-2.708956,200,7329.440292
6.805525,200,7334.572396
7.194864,200,7339.598176
6.540232,200,7344.310458
9.181107,200,7349.254106
-0.028378,200,7353.809362
5.105066,200,7358.761046
9.797517,200,7365.927876
8.759998,200,7370.673739
7.102488,200,7375.590876
8.472165,200,7380.346169
5.669571,200,7385.123867
8.142096,200,7389.652353
8.848071,200,7395.020878
7.023788,200,7399.923119
6.73985,200,7404.822784
8.18981,200,7409.886577
10.053589,200,7416.84553
7.503509,200,7421.241107
8.824712,200,7426.107002
8.399739,200,7431.316156
5.686221,200,7435.924378
5.670387,200,7440.992328
9.09689,200,7445.847092
7.614717,200,7450.550122
9.159293,200,7455.146101
4.592104,200,7460.300864
10.047127,200,7467.745714
8.812423,200,7472.982572
6.84723,200,7477.931347
4.608633,200,7482.771847
7.211014,200,7487.865747
6.155485,200,7492.905463
7.432375,200,7498.086464
4.672549,200,7503.168638
6.180843,200,7508.179074
4.691409,200,7513.246758
9.376232,200,7518.251663
6.955147,200,7525.810682
7.06067,200,7530.889368
8.970724,200,7536.089234
7.119092,200,7540.959882
7.474062,200,7545.958518
7.788015,200,7550.764146
7.849177,200,7556.140777
7.694557,200,7561.353776
6.369106,200,7566.529644
3.808323,200,7571.412034
8.25698,200,7579.112379
6.796443,200,7583.896874
7.337643,200,7589.399397
11.091082,200,7594.328323
8.08515,200,7599.45764
7.989203,200,7604.283801
8.182269,200,7609.44138
9.336293,200,7614.241015
6.687247,200,7619.386823
0.509406,200,7624.785561
10.31855,200,7632.652919
5.283629,200,7637.759209
10.137128,200,7643.014455
7.882369,200,7647.773206
10.672261,200,7652.892099
6.268157,200,7658.037557
9.543802,200,7663.216184
-5.467163,200,7668.728201
9.981054,200,7673.70063
10.025391,200,7678.604136
3.537834,200,7686.188034
5.721088,200,7691.299196
8.665474,200,7696.398622
7.078654,200,7701.445861
7.680854,200,7706.686373
8.783511,200,7711.102381
4.758938,200,7716.313018
3.576522,200,7721.694239
9.678281,200,7726.862761
9.730536,200,7732.095515
8.447227,200,7737.173986
7.893671,200,7744.351914
11.095924,200,7749.93756
6.472754,200,7755.055823
4.115359,200,7759.981647
6.812589,200,7765.399238
9.079222,200,7770.66662
5.567557,200,7775.395705
10.62082,200,7780.638219
9.574644,200,7785.760055
8.885729,200,7790.810403
3.343719,200,7798.479155
9.310446,200,7803.561104
5.639066,200,7808.506482
9.455471,200,7813.77797
-3.423867,200,7818.751571
4.137156,200,7823.937904
8.726826,200,7828.98332
9.370446,200,7834.098259
4.336525,200,7838.940866
3.849657,200,7844.002388
8.897189,200,7851.950416
4.241593,200,7856.853628
5.617711,200,7862.029936
5.797154,200,7867.004696
6.964265,200,7871.648744
7.248679,200,7876.800628
7.766051,200,7881.810736
10.157753,200,7886.944806
6.688303,200,7892.146451
6.967835,200,7897.090374
8.18353,200,7904.411347
6.901345,200,7909.745846
7.04381,200,7914.941171
7.062742,200,7920.099417
6.424651,200,7925.136517
7.361027,200,7930.486842
5.220822,200,7935.47666
8.416887,200,7940.340898
5.933076,200,7945.646605
8.691026,200,7950.932683
6.225689,200,7956.276984
5.983821,200,7964.018196
7.325012,200,7968.958286
5.504797,200,7974.372368
6.945338,200,7979.52791
6.258935,200,7984.691546
6.389945,200,7989.765496
8.318921,200,7994.919838
8.109298,200,7999.7182
8.621404,200,8004.51183
5.93693,200,8009.511859
